sample_num,sample_col,total_peak_area,formula_detected_n,delGcat_wmean,lambda_wmean,cue_wmean,nosc_wmean,ne_wmean,h_to_c_wmean,o_to_c_wmean,frac_CHO,frac_CHON,frac_CHOS,frac_CHOP,frac_N_containing,frac_P_containing,frac_S_containing,technical_rep,run_date_chr,run_date,tray_position,sample_name_raw,sample_is_extra,sample_date,depth,treatment_raw,plot,treatment
26,Sihi_60398_026_r2_Fir_14Oct24_300SA_p06_26_1_6294,18079370055.7584,544,-13368.6718408777,0.0382671975369007,0.56228043795507,-0.694395340026489,116.419481200858,1.17252320347844,0.217784184669615,0.297880109339096,0.158881524621977,0.283753170840849,0.0991947261622987,0.292919027571335,0.190101170737677,0.388946808236786,2,14Oct24,2024-10-14,26,26,FALSE,2017-10-20,0-10 cm,Control treatment,3,control
27,Sihi_60398_027_r1_Fir_09Oct24_300SA_p06_27_1_6103,65047611223.7791,2496,-10942.0656544165,0.0449448932820739,0.518721511317256,-0.25340158387156,93.8676571085781,1.21509337887745,0.467064745302933,0.723368066024333,0.0973494347668629,0.125628635099357,0.0267841870677383,0.114409348722728,0.0412249912710902,0.149948998531496,1,09Oct24,2024-10-09,27,27,FALSE,2017-12-06,0-10 cm,Control treatment,3,control
27,Sihi_60398_027_r2_Fir_14Oct24_300SA_p06_27_1_6422,60158709158.4334,2990,-12339.8089122194,0.0414700045138011,0.525210568149048,-0.318664125848756,106.223298026829,1.12854528533086,0.388454773072896,0.599792676272655,0.0851170800170683,0.250540602991358,0.0262022838609631,0.117175547605138,0.0391518749542989,0.28340598281552,2,14Oct24,2024-10-14,27,27,FALSE,2017-12-06,0-10 cm,Control treatment,3,control
28,Sihi_60398_028_r1_Fir_09Oct24_300SA_p06_28_1_6174,17020718397.9445,231,-12016.7265012123,0.0346649292613967,0.607468263894367,-1.14159612962207,106.032675181061,1.53163675965732,0.212977766240533,0.194725482906506,0.0547226254447939,0.354676820817026,0.308179965001244,0.13211639728289,0.353674222981996,0.407179002659038,1,09Oct24,2024-10-09,28,28,FALSE,2018-01-17,0-10 cm,Control treatment,3,control
28,Sihi_60398_028_r2_Fir_14Oct24_300SA_p06_28_1_6461,22266007865.0414,288,-12931.1330596498,0.0334443731852128,0.586889233554677,-0.937521182867991,113.063954807153,1.35218531430618,0.211478489722292,0.223895325902176,0.117360805790719,0.295034609345143,0.23341947639606,0.223606448119902,0.293296948946716,0.390641629202053,2,14Oct24,2024-10-14,28,28,FALSE,2018-01-17,0-10 cm,Control treatment,3,control
28,Sihi_60398_028_r2_Fir_24Oct24_300SA_p06_28_1_6551,20297426849.1048,334,-13315.745337577,0.0339270168125697,0.585279104620698,-0.921146471015429,116.528952473911,1.35146501427171,0.214139258785214,0.213119418934667,0.100136308123958,0.313835783801113,0.219875680404161,0.230358189152526,0.275045020537327,0.435469930639317,2,24Oct24,2024-10-24,28,28,FALSE,2018-01-17,0-10 cm,Control treatment,3,control
29,Sihi_60398_029_r1_Fir_09Oct24_300SA_p06_29_1_6100,33197442828.524,1126,-13320.913739667,0.0361391753039836,0.556932463079307,-0.637993474330579,115.912331851811,1.17645287828467,0.261978449493462,0.450834263257963,0.0380200725209999,0.401292746505872,0.0800148971751534,0.0647426936533544,0.0967955108452546,0.419835978392559,1,09Oct24,2024-10-09,29,29,FALSE,2018-01-30,0-10 cm,Control treatment,3,control
29,Sihi_60398_029_r2_Fir_14Oct24_300SA_p06_29_1_6447,34276529308.002,1115,-13190.2267429139,0.0366534098550038,0.552724339140895,-0.596981306678739,114.536134907319,1.18570465703541,0.282131429227798,0.457934871900698,0.0808699629908169,0.33584438265993,0.0723771908133661,0.121684883596868,0.0990162688523827,0.375441042216476,2,14Oct24,2024-10-14,29,29,FALSE,2018-01-30,0-10 cm,Control treatment,3,control
29,Sihi_60398_029_r2_Fir_24Oct24_300SA_p06_29_1_6537,30822390602.866,1145,-13746.1104682461,0.0358123791939804,0.554507086481261,-0.614182488831765,119.508521515309,1.14364209058117,0.253736179345495,0.42546113122019,0.0622088835360772,0.382395716532363,0.0745048094151918,0.108011678400883,0.099799048115938,0.424485439099453,2,24Oct24,2024-10-24,29,29,FALSE,2018-01-30,0-10 cm,Control treatment,3,control
30,Sihi_60398_030_r1_Fir_09Oct24_300SA_p06_30_1_6158,14060195725.7004,149,-11595.9923352805,0.0381893065651856,0.589365307105562,-0.963740534706177,101.730675976568,1.42105744275979,0.216644198534364,0.245732667109528,0.0768150201718272,0.432683693389232,0.168937045728287,0.140852775820044,0.207345565380569,0.481900565290986,1,09Oct24,2024-10-09,30,30,FALSE,2018-02-13,0-10 cm,Control treatment,3,control
30,Sihi_60398_030_r2_Fir_14Oct24_300SA_p06_30_1_6400,8729581711.60823,154,-12630.2505438407,0.0380007520482335,0.587093540908075,-0.94243787985431,110.829267267431,1.4004555861552,0.215191419837994,0.257695346333995,0.103980866864562,0.363998760346434,0.16135618038935,0.200369343241793,0.204865869449043,0.452587659509087,2,14Oct24,2024-10-14,30,30,FALSE,2018-02-13,0-10 cm,Control treatment,3,control
31,Sihi_60398_031_r1_Fir_09Oct24_300SA_p06_31_1_6159,10316481384.5157,286,-13759.4318220985,0.0346692459336646,0.591069745494771,-0.979528426313028,120.779001194738,1.35922786795595,0.189718240311219,0.200615668424167,0.0664351599260926,0.441572451771116,0.194644091967356,0.151941339373837,0.237570953611084,0.511071473178716,1,09Oct24,2024-10-09,31,31,FALSE,2018-02-27,0-10 cm,Control treatment,3,control
31,Sihi_60398_031_r2_Fir_14Oct24_300SA_p06_31_1_6353,8078722223.73378,310,-14834.5779883131,0.034475802400036,0.589085226816682,-0.960953817482965,130.3387921525,1.35276672436661,0.190460410707323,0.205100497954124,0.0916054587577203,0.381354934316842,0.181551644282712,0.217063205126292,0.24145052730071,0.491198348380817,2,14Oct24,2024-10-14,31,31,FALSE,2018-02-27,0-10 cm,Control treatment,3,control
32,Sihi_60398_032_r1_Fir_09Oct24_300SA_p06_32_1_6111,16724982012.6191,465,-13599.0909086321,0.0335606608079677,0.594533016310782,-1.01271337298965,119.495335787859,1.40765226915508,0.187382021189765,0.116915171781892,0.102704873236809,0.44392817616336,0.211582446667705,0.212313728944517,0.273510759181039,0.534996221889569,1,09Oct24,2024-10-09,32,32,FALSE,2018-05-09,0-10 cm,Control treatment,3,control
32,Sihi_60398_032_r2_Fir_14Oct24_300SA_p06_32_1_6314,14177476861.5777,511,-14184.4302602573,0.033314084223414,0.591287560407074,-0.981345211917996,124.528913019171,1.38233831402258,0.189128748272185,0.135680477224919,0.10717278968576,0.403512390134668,0.198339709513037,0.243280119965562,0.269460950745958,0.517035812468467,2,14Oct24,2024-10-14,32,32,FALSE,2018-05-09,0-10 cm,Control treatment,3,control
33,Sihi_60398_033_r1_Fir_09Oct24_300SA_p06_33_1_6225,9195559624.79674,135,-11384.1435441547,0.040110015321042,0.598723174213417,-1.06629413985777,100.493048340547,1.53020105524626,0.225323241328116,0.243632736595988,0.236294999763498,0.221188287100714,0.214992230383306,0.313437914117381,0.255222120889698,0.292839021117088,1,09Oct24,2024-10-09,33,33,FALSE,2018-05-22,0-10 cm,Control treatment,3,control
33,Sihi_60398_033_r2_Fir_14Oct24_300SA_p06_33_1_6456,10363403392.9213,140,-12071.6869514368,0.0373313955966448,0.584454093474456,-0.925346498348646,105.805565114602,1.36935551964832,0.201803363339171,0.196906855939065,0.330110774660197,0.186278431874109,0.182765571763699,0.423932345986188,0.237260587092284,0.262844531137656,2,14Oct24,2024-10-14,33,33,FALSE,2018-05-22,0-10 cm,Control treatment,3,control
33,Sihi_60398_033_r2_Fir_24Oct24_300SA_p06_33_1_6546,9261694615.07766,151,-12467.50082661,0.0381559976104407,0.588172712189531,-0.96257967321992,109.661183925548,1.4085059875743,0.205651165189682,0.220712796233949,0.298144770774587,0.171577829770797,0.184919305173625,0.40952566758054,0.248437096255254,0.270091721500797,2,24Oct24,2024-10-24,33,33,FALSE,2018-05-22,0-10 cm,Control treatment,3,control
34,Sihi_60398_034_r1_Fir_09Oct24_300SA_p06_34_1_6252,11791293568.7336,157,-12158.7193367036,0.0363325366560198,0.584194714535937,-0.914983292947697,106.690721381673,1.38679864246942,0.227345745574312,0.269002350403589,0.172123666814148,0.245362581409639,0.187634791464064,0.269351546781459,0.270297556140033,0.317225156583479,1,09Oct24,2024-10-09,34,34,FALSE,2018-10-23,0-10 cm,Control treatment,3,control
34,Sihi_60398_034_r2_Fir_14Oct24_300SA_p06_34_1_6470,15728878977.2619,206,-12282.1586359163,0.0368046299564655,0.560454125293998,-0.680805737428185,106.726937541509,1.23155493510824,0.246204114833798,0.315308012614998,0.264371288128503,0.188514690816469,0.113350421846533,0.353173445625514,0.177737462499491,0.272236665853495,2,14Oct24,2024-10-14,34,34,FALSE,2018-10-23,0-10 cm,Control treatment,3,control
34,Sihi_60398_034_r2_Fir_24Oct24_300SA_p06_34_1_6560,16932454674.2448,220,-12442.4371141924,0.0359420468665504,0.565022069513389,-0.724636089916021,108.208867556845,1.22176041198372,0.22734515492726,0.291702192640531,0.244756955489027,0.197746236612683,0.128478682478704,0.346514575987429,0.214508586793561,0.284590577357532,2,24Oct24,2024-10-24,34,34,FALSE,2018-10-23,0-10 cm,Control treatment,3,control
35,Sihi_60398_035_r1_Fir_09Oct24_300SA_p06_35_1_6196,10122382196.2986,58,-11291.0538103887,0.0345708540277612,0.611655861640365,-1.19254193551297,99.7891171264549,1.61323946780267,0.209363239019415,0.201985430818347,0.169208313184344,0.186007468853795,0.289718264386938,0.291615039540407,0.39599550810689,0.263484544290933,1,09Oct24,2024-10-09,35,35,FALSE,2018-11-07,0-10 cm,Control treatment,3,control
35,Sihi_60398_035_r2_Fir_14Oct24_300SA_p06_35_1_6337,9293621906.8414,62,-11938.3652655048,0.0341649434172933,0.605025141501386,-1.12607936128879,105.202534503007,1.54553329416787,0.204323602031848,0.198612659704805,0.179881622183704,0.176712270405107,0.264098782860699,0.318131597087227,0.37841622420368,0.291243701247038,2,14Oct24,2024-10-14,35,35,FALSE,2018-11-07,0-10 cm,Control treatment,3,control
36,Sihi_60398_036_r1_Fir_09Oct24_300SA_p06_36_1_6183,8253732730.50263,145,-13587.7841551813,0.0291194178763657,0.633597738702057,-1.39993191897781,120.374734609821,1.63358915866945,0.166230852634056,0.0527564900691619,0.0630762043780998,0.29569873952204,0.465840319986427,0.168366306907159,0.512960710613047,0.397648263324786,1,09Oct24,2024-10-09,36,36,FALSE,2019-11-05,0-10 cm,Control treatment,3,control
36,Sihi_60398_036_r2_Fir_14Oct24_300SA_p06_36_1_6275,7421608668.11503,180,-14963.7188441216,0.0290814265550991,0.616480404895122,-1.22808498133989,131.922003215237,1.49773834084895,0.167192282840985,0.0469487001097621,0.0884357940187387,0.311807991606982,0.392337387168893,0.219491870877626,0.451512925266195,0.454536749414094,2,14Oct24,2024-10-14,36,36,FALSE,2019-11-05,0-10 cm,Control treatment,3,control
37,Sihi_60398_037_r1_Fir_09Oct24_300SA_p06_37_1_6154,10994439377.095,544,-16338.2204155005,0.0298521934451367,0.59491711225277,-1.01578510106414,143.560480734021,1.35006218832233,0.172176459314959,0.133569301983202,0.0694271789799018,0.435203262313287,0.214524391335124,0.196842623954572,0.273837622359723,0.559300223649717,1,09Oct24,2024-10-09,37,37,FALSE,2019-12-17,0-10 cm,Control treatment,3,control
37,Sihi_60398_037_r2_Fir_14Oct24_300SA_p06_37_1_6285,7821516029.3141,649,-19959.0986387885,0.0269921405992401,0.589439086069134,-0.962807768697962,175.373440747816,1.30040462094394,0.168256824818639,0.128092056039686,0.0920029570454881,0.374102425776159,0.182464166168455,0.282729297899808,0.271076345855605,0.559450169904859,2,14Oct24,2024-10-14,37,37,FALSE,2019-12-17,0-10 cm,Control treatment,3,control
38,Sihi_60398_038_r1_Fir_09Oct24_300SA_p06_38_1_6218,14550640056.0749,499,-14965.7488787438,0.0309193673289973,0.587612743814553,-0.941678754634568,130.994075513075,1.26310222965539,0.167120679277145,0.139165052669484,0.105118993440103,0.367031082058411,0.227871504006742,0.22274710357669,0.302043382586323,0.504626365465518,1,09Oct24,2024-10-09,38,38,FALSE,2019-12-31,0-10 cm,Control treatment,3,control
38,Sihi_60398_038_r2_Fir_14Oct24_300SA_p06_38_1_6311,13581938773.0306,531,-15947.143509218,0.0301661157710395,0.582745436996315,-0.893284145211343,139.40664119907,1.22215698513225,0.167646618047245,0.139235333493622,0.115461768598015,0.331782973365765,0.215990781537966,0.267238408174556,0.297811101345574,0.501723524087257,2,14Oct24,2024-10-14,38,38,FALSE,2019-12-31,0-10 cm,Control treatment,3,control
39,Sihi_60398_039_r1_Fir_09Oct24_300SA_p06_39_1_6132,13098085996.1952,364,-12887.4931389497,0.035212628569771,0.603821141160426,-1.1020632248495,113.480765847424,1.44785729528497,0.190265920364688,0.13528489416748,0.0691898228969033,0.375724323997175,0.279363318668139,0.178162360211255,0.364244725503217,0.473355340828556,1,09Oct24,2024-10-09,39,39,FALSE,2020-01-28,0-10 cm,Control treatment,3,control
39,Sihi_60398_039_r2_Fir_14Oct24_300SA_p06_39_1_6333,10760890917.2216,418,-14701.8850672656,0.0340319980140994,0.596750339056111,-1.03260823293782,129.215953841771,1.40503084738912,0.195248097205541,0.15468664167262,0.0834389190186352,0.311616241618937,0.239848604036976,0.251321383641858,0.339093612635305,0.475536585704532,2,14Oct24,2024-10-14,39,39,FALSE,2020-01-28,0-10 cm,Control treatment,3,control
40,Sihi_60398_040_r1_Fir_09Oct24_300SA_p06_40_1_6209,8436546398.22696,420,-16501.6142522504,0.0289038571484326,0.601538583880533,-1.08164279465502,145.287305347065,1.362552008219,0.155164342051167,0.101350798480376,0.0848706743598764,0.386295831700432,0.266695927208264,0.216492612456676,0.333965930509658,0.515108476347572,1,09Oct24,2024-10-09,40,40,FALSE,2020-03-10,0-10 cm,Control treatment,3,control
40,Sihi_60398_040_r2_Fir_14Oct24_300SA_p06_54_1_6373,8008511039.92267,472,-17171.5703292574,0.0286772582947238,0.59406877448618,-1.00828978484823,150.797650691873,1.31139187316312,0.157964872818427,0.0953456504169414,0.125452616472423,0.351806418416979,0.244470822449197,0.273738126937118,0.319473522550964,0.508460837247713,2,14Oct24,2024-10-14,54,40,FALSE,2020-03-10,0-10 cm,Control treatment,3,control
41,Sihi_60398_041_r1_Fir_08Oct24_300SA_p03_41_1_6035,4960174033.89398,317,-20381.8610082281,0.0254315312517757,0.608595813578827,-1.15197903964476,179.948104777954,1.44424232683626,0.158936102172903,0.0628325397273224,0.0576084144060242,0.318079867220677,0.269020784752287,0.312417475076796,0.37081934407006,0.584819798270105,1,08Oct24,2024-10-08,41,41,FALSE,2021-12-15,0-10 cm,Control treatment,3,control
41,Sihi_60398_041_r1_Fir_09Oct24_300SA_p06_41_1_6043,7993444403.35082,275,-14745.1664338937,0.0303290463118822,0.615523902773913,-1.21798532359141,130.171675315214,1.50186268512535,0.169473192061193,0.0802873612037466,0.0764373048137702,0.338361577499982,0.351044730756929,0.191399541200307,0.42440972649744,0.466743134672695,1,09Oct24,2024-10-09,41,41,FALSE,2021-12-15,0-10 cm,Control treatment,3,control
41,Sihi_60398_041_r2_Fir_14Oct24_300SA_p06_41_1_6359,7367581049.43251,531,-19523.9921265009,0.0273847774167981,0.594284265822958,-1.00989279469218,171.822224271796,1.344667397376,0.166241549485479,0.0926628523764836,0.140924802133922,0.28928181687911,0.231848563343085,0.345774675439751,0.332947192944497,0.496829084551454,2,14Oct24,2024-10-14,41,41,FALSE,2021-12-15,0-10 cm,Control treatment,3,control
42,Sihi_60398_042_r1_Fir_09Oct24_300SA_p06_42_1_6093,10414408215.3214,283,-12432.8788588727,0.038552233365174,0.599098663386475,-1.06115173392748,109.461911578215,1.4487464084771,0.210943994288003,0.276692908762582,0.0849305279029069,0.297838025060208,0.233040397620821,0.155833340456363,0.304870196881597,0.376480376525734,1,09Oct24,2024-10-09,42,42,FALSE,2022-09-08,0-10 cm,Control treatment,3,control
42,Sihi_60398_042_r2_Fir_14Oct24_300SA_p06_42_1_6306,9655847263.33016,312,-13481.4083228259,0.0376979061252045,0.58893584864318,-0.959293703880761,118.043501465303,1.36724298391204,0.213843735732505,0.273929201620152,0.108859041047261,0.246152302247319,0.209639512963476,0.230130332515477,0.291441266226903,0.379625739388975,2,14Oct24,2024-10-14,42,42,FALSE,2022-09-08,0-10 cm,Control treatment,3,control
43,Sihi_60398_043_r1_Fir_09Oct24_300SA_p06_43_1_6192,8701402023.46963,484,-18652.1514557742,0.0268237878385482,0.585178592875183,-0.916204026271853,163.171443740822,1.2592534232064,0.175476731965495,0.102681541513579,0.125195032195189,0.284938513753627,0.240879866290159,0.328775998788077,0.323896682227326,0.507493869726353,1,09Oct24,2024-10-09,43,43,FALSE,2022-11-16,0-10 cm,Control treatment,3,control
43,Sihi_60398_043_r2_Fir_14Oct24_300SA_p06_43_1_6380,7811787400.04285,763,-23155.2711027963,0.0227737710891919,0.57663591909617,-0.835079058866927,202.750672851312,1.16105237359089,0.154291766420448,0.087114308710327,0.157249524425191,0.24916785023454,0.166946156849011,0.446576192630559,0.294311025796929,0.55850968802505,2,14Oct24,2024-10-14,43,43,FALSE,2022-11-16,0-10 cm,Control treatment,3,control
44,Sihi_60398_044_r1_Fir_09Oct24_300SA_p06_44_1_6167,18364174923.5215,419,-16190.3779533223,0.0277215308124682,0.593250913007761,-1.01007714204789,142.759110756646,1.31448762249394,0.130814294957288,0.097551974482526,0.184365373549369,0.47413209503518,0.149784024270853,0.262211174876295,0.193059614488019,0.548293890565953,1,09Oct24,2024-10-09,44,44,FALSE,2023-05-30,0-10 cm,Control treatment,3,control
44,Sihi_60398_044_r2_Fir_14Oct24_300SA_p06_44_1_6405,14599727092.3676,401,-16517.3846725806,0.027903265419225,0.58729729765336,-0.949926025649129,145.292036641036,1.26705183675821,0.133872496792114,0.0963469160574015,0.200902651096402,0.432625895190299,0.145924610623783,0.298769401549079,0.195874802899156,0.538998797139342,2,14Oct24,2024-10-14,44,44,FALSE,2023-05-30,0-10 cm,Control treatment,3,control
45,Sihi_60398_045_r1_Fir_09Oct24_300SA_p06_45_1_6130,8984815329.31051,245,-14535.7194348371,0.0300338901046036,0.611909774417155,-1.18209598084645,127.999164991723,1.4713664052534,0.170009418438943,0.0554963613832888,0.105974283993454,0.293323658516862,0.367328492540503,0.240434224276745,0.431569804046664,0.456639822624033,1,09Oct24,2024-10-09,45,45,FALSE,2023-12-27,0-10 cm,Control treatment,3,control
45,Sihi_60398_045_r2_Fir_14Oct24_300SA_p06_45_1_6367,7080180565.28268,349,-18824.4646337093,0.0267786844161175,0.594421448927559,-1.01022059263761,165.182140419841,1.31527750504223,0.160103599745371,0.06564152233088,0.146508911063168,0.235410676914504,0.274706036447831,0.371372142649512,0.357811124375281,0.494778646137191,2,14Oct24,2024-10-14,45,45,FALSE,2023-12-27,0-10 cm,Control treatment,3,control
46,Sihi_60398_046_r1_Fir_09Oct24_300SA_p06_46_1_6250,10458785381.5461,370,-16443.7548720463,0.0268613276451175,0.610604114669112,-1.17711727902669,145.351940775746,1.41623875891818,0.131820219261831,0.102496433549781,0.0896212915237102,0.432496794532608,0.253071262953008,0.190139671752005,0.30641964301566,0.532218449920408,1,09Oct24,2024-10-09,46,46,FALSE,2024-04-16,0-10 cm,Control treatment,3,control
46,Sihi_60398_046_r2_Fir_14Oct24_300SA_p06_46_1_6439,16776841079.9861,463,-16097.8168649983,0.0276950331512652,0.589722614575706,-0.968898738628939,141.346009845548,1.25184684278178,0.133131425353339,0.080337035633164,0.160354617523313,0.421135050435837,0.195505398460365,0.2692266784693,0.252183447630365,0.54226567960273,2,14Oct24,2024-10-14,46,46,FALSE,2024-04-16,0-10 cm,Control treatment,3,control
46,Sihi_60398_046_r2_Fir_24Oct24_300SA_p06_46_1_6529,13847035998.8033,429,-16422.0588124804,0.0274935832911608,0.593175893426687,-1.00396266716216,144.447579684382,1.26984484652701,0.128002817242646,0.0884655661974996,0.17310960896779,0.395532707251438,0.209723445395464,0.270920167496532,0.267621341714726,0.509768594640877,2,24Oct24,2024-10-24,46,46,FALSE,2024-04-16,0-10 cm,Control treatment,3,control
47,Sihi_60398_047_r1_Fir_09Oct24_300SA_p06_47_1_6205,20046594105.101,598,-15088.3300946049,0.0308521272004565,0.573124572981615,-0.810017844583965,131.889332148216,1.15082116312473,0.136681122975654,0.0658352559100826,0.304801128800072,0.406208257927892,0.147318155436921,0.360955144082584,0.17841378698247,0.475968126907375,1,09Oct24,2024-10-09,47,47 (EXTRA),TRUE,2024-04-30,0-10 cm,Control treatment,3,control
47,Sihi_60398_047_r2_Fir_14Oct24_300SA_p06_47_1_6276,20750780013.6693,602,-15212.9557627722,0.0306878490446397,0.572868680906409,-0.807037964603124,133.017480355933,1.14172896041117,0.133362948822099,0.0608378835785642,0.302363070948871,0.401004472726413,0.144695374646416,0.369723048761753,0.182484874600422,0.484764697244037,2,14Oct24,2024-10-14,47,47 (EXTRA),TRUE,2024-04-30,0-10 cm,Control treatment,3,control
48,Sihi_60398_048_r1_Fir_09Oct24_300SA_p06_48_1_6248,78457415533.0935,1503,-12988.2928937477,0.0369657242651712,0.542517221410045,-0.492435005866028,112.385101458517,1.15726215848317,0.325441122091951,0.560026494415906,0.0292464824523945,0.338711112737534,0.0490993698718571,0.0456332175054806,0.063907722803375,0.354686552051585,1,09Oct24,2024-10-09,48,48,FALSE,2017-10-20,0-10 cm,warming treatment,4,warmed
48,Sihi_60398_048_r2_Fir_14Oct24_300SA_p06_48_1_6269,73988684357.0899,1478,-12882.5478599122,0.037370003844494,0.542310515918113,-0.490899603850081,111.492035379265,1.17981265806755,0.33807024121494,0.586285112381663,0.0336840527779547,0.30406245328719,0.0500728571061626,0.0521584569121926,0.0651041416902108,0.323065003183546,2,14Oct24,2024-10-14,48,48,FALSE,2017-10-20,0-10 cm,warming treatment,4,warmed
